Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
361,60,RL,0.0,9636,1,0,2,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,808.0,808.0,GasA,4,1,SBrkr,808,785,0,1593,0.0,0.0,2,1,3,1,3,7,Typ,1,BuiltIn,1993.0,2,389.0,2,342,40,0,0,0,0,3,NA,0,12,2009,WD ,178000
1493,85,RL,90.0,10012,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,4,920.0,3,180.0,38.0,1138.0,GasA,3,1,SBrkr,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,Typ,0,Detchd,1974.0,2,588.0,2,0,0,180,0,0,0,3,NA,0,4,2008,WD ,137500
1110,20,RL,91.0,14303,1,0,2,Lvl,AllPub,Corner,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4,3,4,6,1314.0,1,0.0,672.0,1986.0,GasA,5,1,SBrkr,1987,0,0,1987,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,1994.0,3,691.0,2,262,36,0,0,0,0,0,NA,0,8,2008,WD ,301500
911,70,RL,43.0,5707,1,0,3,Bnk,AllPub,Inside,2,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,583.0,583.0,GasA,4,1,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,Detchd,1926.0,1,180.0,2,329,96,0,0,0,0,0,NA,0,3,2009,WD ,105000
2535,20,RL,78.0,9360,1,0,3,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,3,5,760.0,1,0.0,216.0,976.0,GasA,3,1,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,4,4,Typ,1,Attchd,1968.0,2,504.0,2,94,0,0,0,0,0,0,NA,0,8,2006,WD ,157500
2030,50,RM,40.0,5680,1,1,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,969.0,969.0,GasA,3,0,FuseA,969,245,0,1214,0.0,0.0,1,0,2,1,3,6,Typ,0,Detchd,1920.0,1,216.0,0,0,0,77,0,0,0,3,NA,0,9,2007,WD ,117000
2634,20,RL,70.0,7000,1,0,3,Lvl,AllPub,Inside,2,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,468.0,1,0.0,396.0,864.0,GasA,4,1,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,3,5,Typ,0,Attchd,1962.0,1,336.0,2,0,0,0,0,0,0,2,NA,0,2,2006,WD ,105000
1530,50,RL,51.0,10480,1,0,3,Lvl,AllPub,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1064.0,1064.0,GasA,5,1,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,Maj2,0,Detchd,1936.0,1,240.0,2,0,0,0,0,0,0,0,NA,0,3,2008,WD ,115000
435,20,RL,95.0,11578,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,5,3,PConc,5,3,1,1,0.0,1,0.0,1736.0,1736.0,GasA,5,1,SBrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,5,7,Typ,1,Attchd,2008.0,2,834.0,2,319,90,0,0,0,0,0,NA,0,7,2009,WD ,360000
812,90,RL,64.0,7018,1,0,3,Bnk,AllPub,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,Attchd,1979.0,1,400.0,2,0,0,0,0,0,0,0,NA,0,6,2009,WD ,118858
1202,60,RL,0.0,9130,1,0,3,Lvl,AllPub,Inside,2,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,6,400.0,3,64.0,336.0,800.0,GasA,4,1,SBrkr,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,Typ,0,Attchd,1966.0,1,484.0,2,0,40,0,0,0,0,0,NA,0,7,2008,WD ,173000
666,30,RL,60.0,10800,1,1,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,3,1,FuseA,725,0,0,725,0.0,0.0,1,1,1,1,3,4,Typ,0,Detchd,1959.0,1,320.0,2,0,30,0,0,0,0,0,NA,0,11,2009,WD ,78500
1751,60,RL,62.0,8244,1,0,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,Typ,1,Attchd,2004.0,3,440.0,2,100,48,0,0,0,0,0,NA,0,5,2007,WD ,183500
705,20,RM,60.0,6000,1,2,3,Bnk,AllPub,Inside,1,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,1,1,0.0,1,0.0,936.0,936.0,GasA,3,0,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,3,4,Min2,0,Detchd,1974.0,1,576.0,2,0,32,112,0,0,0,0,NA,0,2,2009,WD ,93000
1744,120,RL,0.0,3621,1,0,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,4,6,1084.0,1,0.0,322.0,1406.0,GasA,5,1,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,2003.0,3,630.0,2,143,20,0,0,0,0,0,NA,0,11,2007,WD ,226500
357,60,RL,59.0,7837,1,0,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,799.0,799.0,GasA,4,1,SBrkr,799,772,0,1571,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1993.0,2,380.0,2,0,40,0,0,0,0,0,NA,0,5,2009,WD ,178000
2133,20,RL,72.0,10665,1,0,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,1,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,2003.0,2,558.0,2,144,29,0,0,0,0,0,NA,0,6,2007,WD ,226000
989,60,RL,70.0,10457,1,0,2,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,2,288.0,0.0,784.0,GasA,5,1,SBrkr,784,848,0,1632,0.0,0.0,1,1,4,1,3,7,Typ,1,Attchd,1969.0,2,898.0,2,0,173,368,0,0,0,3,NA,0,4,2009,WD ,173000
562,20,RL,60.0,8281,1,0,2,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,553.0,4,311.0,0.0,864.0,GasA,4,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,Detchd,1965.0,1,360.0,2,0,0,236,0,0,0,2,NA,0,12,2009,WD ,62383
1054,60,RL,67.0,14948,1,0,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,1330.0,1,0.0,122.0,1452.0,GasA,5,1,SBrkr,1476,1237,0,2713,1.0,0.0,2,1,3,1,5,11,Typ,1,Attchd,2008.0,3,858.0,2,126,66,0,0,0,0,0,NA,0,11,2008,New,446261
2850,70,RL,43.0,7000,1,0,3,Lvl,AllPub,Inside,2,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,424.0,1,0.0,200.0,624.0,GasA,5,1,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,4,6,Typ,2,Detchd,1926.0,1,312.0,2,530,0,56,0,0,0,3,NA,0,5,2006,WD ,160000
1082,120,RM,0.0,3940,1,0,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,4,3,PConc,4,3,1,6,1087.0,1,0.0,306.0,1393.0,GasA,5,1,SBrkr,1576,0,0,1576,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,2004.0,2,668.0,2,143,20,0,0,0,0,0,NA,0,5,2008,WD ,219990
1440,20,RL,93.0,9382,1,0,2,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1468.0,1468.0,GasA,5,1,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,1999.0,2,577.0,2,120,25,0,0,0,0,0,NA,0,7,2008,WD ,191000
2006,40,RL,55.0,6854,1,0,3,Bnk,AllPub,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,2,317.0,3,227.0,212.0,756.0,GasA,3,0,FuseA,916,144,0,1060,1.0,0.0,1,0,1,1,3,6,Mod,1,Detchd,1969.0,1,308.0,2,0,65,0,0,150,0,0,NA,0,8,2007,WD ,136500
2082,30,RL,0.0,11515,1,0,2,Lvl,AllPub,CulDSac,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,943,0,0,943,0.0,0.0,1,0,3,1,4,5,Min2,0,Detchd,1958.0,1,308.0,0,0,0,60,0,0,0,0,NA,0,8,2007,WD ,80000
2344,50,RL,0.0,13837,1,0,2,Lvl,AllPub,Corner,2,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,1002.0,2,202.0,0.0,1204.0,GasA,4,1,SBrkr,1377,806,0,2183,0.0,0.0,2,1,4,1,4,9,Typ,0,Attchd,1988.0,1,786.0,2,0,0,0,0,0,0,0,NA,0,2,2006,WD ,229000
248,60,RL,80.0,9938,1,0,3,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4,3,1,6,750.0,1,0.0,300.0,1050.0,GasA,5,1,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,1993.0,3,574.0,2,156,90,0,0,0,0,4,NA,0,6,2010,WD ,236000
2276,20,RL,85.0,12633,1,0,2,HLS,AllPub,Inside,2,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1824.0,1824.0,GasA,5,1,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,Typ,1,Attchd,2006.0,3,932.0,2,160,36,0,0,108,0,0,NA,0,9,2007,New,392000
755,70,RM,57.0,6876,1,0,3,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,2,1,4,522.0,1,0.0,198.0,720.0,GasA,2,1,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,Typ,0,Attchd,1927.0,1,316.0,2,0,0,213,0,0,0,3,NA,0,8,2009,WD ,149000
1178,160,FV,36.0,3951,1,2,2,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,5,3,PConc,4,3,2,4,128.0,6,842.0,0.0,970.0,GasA,5,1,SBrkr,1469,924,0,2393,1.0,0.0,2,1,2,1,5,7,Typ,1,Attchd,1998.0,3,846.0,2,0,90,0,0,94,0,0,NA,0,2,2008,WD ,345000
2636,70,RM,62.0,9856,1,1,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,4,PConc,2,3,1,1,0.0,1,0.0,716.0,716.0,GasA,5,1,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,3,8,Typ,0,Detchd,1900.0,1,624.0,2,0,72,167,0,0,0,0,NA,0,6,2006,WD ,169000
2077,20,RL,84.0,17808,1,0,3,Lvl,AllPub,Inside,2,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,484.0,484.0,GasA,3,0,SBrkr,1242,0,0,1242,0.0,0.0,1,0,2,1,3,4,Mod,0,Attchd,1946.0,1,336.0,0,0,0,0,0,0,0,0,NA,0,7,2007,WD ,109900
2930,60,RL,74.0,9627,1,0,3,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,3,3,PConc,4,3,3,2,758.0,1,0.0,238.0,996.0,GasA,5,1,SBrkr,996,1004,0,2000,0.0,0.0,2,1,3,1,3,9,Typ,1,Attchd,1993.0,3,650.0,2,190,48,0,0,0,0,0,NA,0,11,2006,WD ,188000
737,50,RM,50.0,6000,1,0,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,5,1,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,Typ,1,Detchd,1939.0,1,280.0,2,45,0,0,0,0,0,0,NA,0,5,2009,WD ,132500
837,20,RL,65.0,9757,1,0,3,Low,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,755.0,1,0.0,235.0,990.0,GasA,5,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1995.0,2,440.0,2,66,0,0,0,92,0,0,NA,0,10,2009,WD ,143000
2086,20,RL,58.0,9280,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,557.0,1,0.0,785.0,1342.0,GasA,5,1,SBrkr,1342,0,0,1342,1.0,0.0,1,0,4,1,3,7,Typ,0,Detchd,1951.0,1,256.0,2,0,0,0,0,0,0,0,NA,0,4,2007,WD ,125000
2385,20,RL,120.0,14780,1,0,2,HLS,AllPub,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,5,3,PConc,5,3,4,6,1505.0,1,0.0,363.0,1868.0,GasA,5,1,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,5,7,Typ,1,Attchd,2005.0,3,1085.0,2,354,56,0,0,156,0,0,NA,0,6,2006,WD ,415000
189,70,RM,60.0,7740,1,0,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,622.0,622.0,GasA,4,1,SBrkr,741,622,0,1363,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,1966.0,1,528.0,2,0,0,0,0,168,0,0,NA,0,6,2010,WD ,125500
635,20,RL,80.0,9600,1,0,3,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3,3,1,3,620.0,2,620.0,0.0,1240.0,GasA,4,1,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,3,6,Min1,1,Attchd,1958.0,2,338.0,2,289,0,0,0,0,0,3,NA,0,4,2009,WD ,139000
432,60,RL,97.0,13478,1,0,2,Lvl,AllPub,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,5,3,PConc,5,3,4,6,1338.0,1,0.0,384.0,1722.0,GasA,5,1,SBrkr,1728,568,0,2296,1.0,0.0,2,1,3,1,5,10,Typ,1,BuiltIn,2008.0,2,842.0,2,382,274,0,0,0,0,0,NA,0,6,2009,ConLI,451950
900,90,RL,65.0,10926,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1678.0,1678.0,GasA,3,1,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,Typ,0,NA,0.0,0,0.0,2,0,0,0,0,0,0,0,NA,0,8,2009,WD ,119900
966,20,RL,0.0,6853,1,0,2,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,4,3,PConc,5,3,1,6,1005.0,1,0.0,262.0,1267.0,GasA,5,1,SBrkr,1296,0,0,1296,1.0,0.0,2,0,2,1,4,6,Typ,0,Attchd,2001.0,3,471.0,2,192,25,0,0,0,0,0,NA,0,6,2009,WD ,220000
1612,20,RL,85.0,10667,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,3,3,CBlock,3,3,1,4,838.0,1,0.0,749.0,1587.0,GasA,3,1,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,Typ,1,Attchd,1971.0,1,525.0,2,0,44,0,0,0,0,0,NA,0,3,2007,WD ,167300
904,50,RL,45.0,8212,1,1,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,626.0,1,0.0,94.0,720.0,GasA,5,1,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,3,6,Typ,2,Detchd,1940.0,1,256.0,2,84,0,0,0,0,0,0,NA,0,9,2009,WD ,122000
2487,90,RM,70.0,9100,1,0,3,Lvl,AllPub,Inside,2,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,1,3,1332.0,1,0.0,396.0,1728.0,GasA,3,1,SBrkr,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,Typ,0,Detchd,1963.0,1,504.0,2,0,0,0,0,0,0,0,NA,0,11,2006,ConLI,125000
1304,20,RM,50.0,6000,1,0,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,308.0,1,0.0,620.0,928.0,GasA,4,1,FuseA,928,0,0,928,0.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1957.0,3,288.0,2,0,0,0,0,0,0,0,NA,0,6,2008,WD ,112500
2112,60,RL,78.0,9316,1,0,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,0.0,879.0,879.0,GasA,5,1,SBrkr,879,916,0,1795,0.0,0.0,2,1,3,1,4,7,Typ,0,Attchd,2005.0,2,578.0,2,164,111,0,0,0,0,0,NA,0,10,2007,WD ,191000
1244,20,RL,75.0,9464,1,0,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,3,3,1,4,570.0,1,0.0,510.0,1080.0,GasA,4,1,SBrkr,1080,0,0,1080,0.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1958.0,1,288.0,2,0,0,0,0,130,0,0,NA,0,6,2008,WD ,136000
843,60,RL,80.0,10400,1,0,3,Lvl,AllPub,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,866.0,866.0,GasA,5,1,SBrkr,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,1998.0,2,546.0,2,198,36,0,0,0,0,0,NA,0,3,2009,WD ,197900
2689,50,RM,59.0,5310,1,0,3,Lvl,AllPub,Corner,2,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,1,1,0.0,1,0.0,485.0,485.0,GasA,4,1,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,4,5,Typ,0,Attchd,1950.0,1,255.0,2,394,0,0,0,0,0,0,NA,0,6,2006,WD ,117000
2753,20,RL,64.0,7406,1,0,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,684.0,1,0.0,515.0,1199.0,GasA,5,1,SBrkr,1220,0,0,1220,1.0,0.0,2,0,2,1,4,6,Typ,0,Attchd,2006.0,2,632.0,2,105,54,0,0,0,0,0,NA,0,7,2006,New,194000
1169,120,FV,0.0,4538,1,0,2,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,1004.0,1,0.0,306.0,1310.0,GasA,5,1,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,4,5,Typ,1,Attchd,2001.0,2,545.0,2,277,45,0,0,0,0,0,NA,0,7,2008,WD ,285000
1376,190,RL,62.0,10106,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,5,351.0,3,181.0,112.0,644.0,GasA,4,1,SBrkr,808,547,0,1355,1.0,0.0,2,0,4,2,3,6,Typ,0,NA,0.0,0,0.0,2,140,0,0,0,0,0,0,NA,0,9,2008,WD ,127500
2503,60,RL,0.0,13346,1,0,2,Lvl,AllPub,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,728.0,1,0.0,367.0,1095.0,GasA,5,1,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1992.0,2,590.0,2,0,40,0,0,0,0,0,NA,0,7,2006,WD ,268000
1987,70,RM,57.0,9639,1,0,3,Lvl,AllPub,Inside,2,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1075.0,1075.0,GasA,5,1,SBrkr,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,Typ,0,Detchd,1935.0,1,342.0,0,0,0,160,0,0,0,3,NA,0,5,2007,WD ,137000
1190,20,RL,0.0,15387,1,0,2,Lvl,AllPub,CulDSac,2,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,603.0,4,294.0,723.0,1620.0,GasA,5,1,SBrkr,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,Typ,1,Attchd,1967.0,1,578.0,2,0,62,192,0,0,0,0,Shed,450,8,2008,WD ,215000
1930,20,RL,75.0,10050,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,288.0,1,0.0,928.0,1216.0,GasA,3,1,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1955.0,2,336.0,2,0,0,0,0,0,0,0,NA,0,8,2007,WD ,129500
